OpossumID	OpossumID_version	HumanGeneName	HumanID	OpossumGeneName	DevilID	DevilGeneName
ENSMODG00000017129	ENSMODG00000017129.5	ZSCAN20	ENSG00000121903	ZSCAN20	ENSSHAG00000006099	
ENSMODG00000027286	ENSMODG00000027286.1			U6	ENSSHAG00000019312	U6
ENSMODG00000004371	ENSMODG00000004371.3	GALNT5	ENSG00000136542	GALNT5	ENSSHAG00000016592	GALNT5
ENSMODG00000043913	ENSMODG00000043913.1					
ENSMODG00000033067	ENSMODG00000033067.2					
ENSMODG00000014179	ENSMODG00000014179.3	CAPNS1	ENSG00000126247	CAPNS1	ENSSHAG00000004141	
ENSMODG00000006009	ENSMODG00000006009.4	SLC38A11	ENSG00000169507		ENSSHAG00000003324	SLC38A11
ENSMODG00000010642	ENSMODG00000010642.4	HES6	ENSG00000144485		ENSSHAG00000006958	
ENSMODG00000017756	ENSMODG00000017756.4	MANEAL	ENSG00000185090	MANEAL	ENSSHAG00000013916	MANEAL
ENSMODG00000006709	ENSMODG00000006709.3					
ENSMODG00000042705	ENSMODG00000042705.1					
ENSMODG00000018898	ENSMODG00000018898.3	NUDT6	ENSG00000170917	NUDT6	ENSSHAG00000010207	NUDT6
ENSMODG00000044352	ENSMODG00000044352.1					
ENSMODG00000003987	ENSMODG00000003987.3	TMEM218	ENSG00000150433		ENSSHAG00000017511	
ENSMODG00000048955	ENSMODG00000048955.1			monDomV1R1240	ENSSHAG00000003222	
ENSMODG00000020996	ENSMODG00000020996.4	LTN1	ENSG00000198862	LTN1		
ENSMODG00000043789	ENSMODG00000043789.1					
ENSMODG00000046553	ENSMODG00000046553.1					
ENSMODG00000047912	ENSMODG00000047912.1	TEX15	ENSG00000133863		ENSSHAG00000008012	
ENSMODG00000039797	ENSMODG00000039797.1					
ENSMODG00000048401	ENSMODG00000048401.1				ENSSHAG00000011904	
ENSMODG00000043984	ENSMODG00000043984.1					
ENSMODG00000017750	ENSMODG00000017750.3	YRDC	ENSG00000196449	YRDC	ENSSHAG00000013957	
ENSMODG00000045076	ENSMODG00000045076.1					
ENSMODG00000011566	ENSMODG00000011566.4	HIBCH	ENSG00000198130	HIBCH	ENSSHAG00000014635	HIBCH
ENSMODG00000018899	ENSMODG00000018899.4	FGF2	ENSG00000138685	FGF2	ENSSHAG00000010470	FGF2
ENSMODG00000042059	ENSMODG00000042059.1					
ENSMODG00000043479	ENSMODG00000043479.1			monDomV1R1238	ENSSHAG00000003222	
ENSMODG00000025062	ENSMODG00000025062.1	RNF152	ENSG00000176641	RNF152	ENSSHAG00000012825	RNF152
ENSMODG00000049673	ENSMODG00000049673.1	EIF4A1	ENSG00000161960		ENSSHAG00000015756	EIF4A1
ENSMODG00000002626	ENSMODG00000002626.4	RPS6KA5	ENSG00000100784	RPS6KA5	ENSSHAG00000013938	RPS6KA5
ENSMODG00000047224	ENSMODG00000047224.1					
ENSMODG00000051375	ENSMODG00000051375.1					
ENSMODG00000044001	ENSMODG00000044001.1					
ENSMODG00000040887	ENSMODG00000040887.1					
ENSMODG00000050992	ENSMODG00000050992.1					
ENSMODG00000042465	ENSMODG00000042465.1					
ENSMODG00000010664	ENSMODG00000010664.4	PER2	ENSG00000132326		ENSSHAG00000007161	PER2
ENSMODG00000033280	ENSMODG00000033280.2					
ENSMODG00000017745	ENSMODG00000017745.4	MTF1	ENSG00000188786	MTF1	ENSSHAG00000014007	MTF1
ENSMODG00000046931	ENSMODG00000046931.1					
ENSMODG00000007975	ENSMODG00000007975.4	ARHGEF15	ENSG00000198844	ARHGEF15	ENSSHAG00000012035	ARHGEF15
ENSMODG00000025689	ENSMODG00000025689.3	SFT2D1	ENSG00000198818	SFT2D1		
ENSMODG00000049285	ENSMODG00000049285.1					
ENSMODG00000006738	ENSMODG00000006738.4	TNKS2	ENSG00000107854	TNKS2	ENSSHAG00000018767	TNKS2
ENSMODG00000019001	ENSMODG00000019001.4	PPP2CB	ENSG00000104695		ENSSHAG00000008510	PPP2CB
ENSMODG00000028218	ENSMODG00000028218.2				ENSSHAG00000002655	
ENSMODG00000045665	ENSMODG00000045665.1					
ENSMODG00000015027	ENSMODG00000015027.4	DXO	ENSG00000204348	DXO	ENSSHAG00000009052	DXO
ENSMODG00000017015	ENSMODG00000017015.4	MSTO1	ENSG00000125459	MSTO1	ENSSHAG00000011742	MSTO1
ENSMODG00000050887	ENSMODG00000050887.1					
ENSMODG00000044707	ENSMODG00000044707.1					
ENSMODG00000030589	ENSMODG00000030589.2					
ENSMODG00000044765	ENSMODG00000044765.1					
ENSMODG00000030076	ENSMODG00000030076.2					
ENSMODG00000047694	ENSMODG00000047694.1					
ENSMODG00000028117	ENSMODG00000028117.1					
ENSMODG00000011124	ENSMODG00000011124.4	DSC3	ENSG00000134762	DSC3	ENSSHAG00000010085	
ENSMODG00000000814	ENSMODG00000000814.2	CD9	ENSG00000010278		ENSSHAG00000013749	CD9
ENSMODG00000010254	ENSMODG00000010254.3	NHLRC3	ENSG00000188811	NHLRC3	ENSSHAG00000007495	NHLRC3
ENSMODG00000017114	ENSMODG00000017114.5	PHC2	ENSG00000134686	PHC2	ENSSHAG00000002109	PHC2
ENSMODG00000047023	ENSMODG00000047023.1					
ENSMODG00000008467	ENSMODG00000008467.4	VN1R4	ENSG00000228567	monDomV1R1237	ENSSHAG00000003184	
ENSMODG00000008467	ENSMODG00000008467.4	VN1R2	ENSG00000196131	monDomV1R1237	ENSSHAG00000003184	
ENSMODG00000008467	ENSMODG00000008467.4	VN1R1	ENSG00000178201	monDomV1R1237	ENSSHAG00000003184	
ENSMODG00000042182	ENSMODG00000042182.1					
ENSMODG00000019208	ENSMODG00000019208.4	USO1	ENSG00000138768	USO1		
ENSMODG00000015018	ENSMODG00000015018.4	STK19	ENSG00000204344	STK19		
ENSMODG00000004022	ENSMODG00000004022.4	PKNOX2	ENSG00000165495	PKNOX2	ENSSHAG00000016900	PKNOX2
ENSMODG00000050662	ENSMODG00000050662.1	L1TD1	ENSG00000240563			
ENSMODG00000001981	ENSMODG00000001981.4	WDYHV1	ENSG00000156795			
ENSMODG00000011853	ENSMODG00000011853.4	SHROOM3	ENSG00000138771		ENSSHAG00000008657	
ENSMODG00000038708	ENSMODG00000038708.1				ENSSHAG00000000117	SAHAI-01
ENSMODG00000038708	ENSMODG00000038708.1				ENSSHAG00000010776	SAHAI-12
ENSMODG00000023271	ENSMODG00000023271.3	MPC1	ENSG00000060762			
ENSMODG00000046803	ENSMODG00000046803.1	L1TD1	ENSG00000240563			
ENSMODG00000028333	ENSMODG00000028333.2					
ENSMODG00000036590	ENSMODG00000036590.1			monDomV1R1236	ENSSHAG00000003222	
ENSMODG00000004956	ENSMODG00000004956.4	PIGN	ENSG00000197563	PIGN	ENSSHAG00000014300	PIGN
ENSMODG00000005196	ENSMODG00000005196.4	AC236972.4	ENSG00000278803		ENSSHAG00000013975	
ENSMODG00000005196	ENSMODG00000005196.4	PWWP3A	ENSG00000160953		ENSSHAG00000013975	
ENSMODG00000005196	ENSMODG00000005196.4	PWWP3B	ENSG00000157502		ENSSHAG00000013975	
ENSMODG00000047121	ENSMODG00000047121.1					
ENSMODG00000050505	ENSMODG00000050505.1					
ENSMODG00000014366	ENSMODG00000014366.4	PSMB8	ENSG00000204264	PSMB8		
ENSMODG00000019003	ENSMODG00000019003.4	UBXN8	ENSG00000104691		ENSSHAG00000008767	
ENSMODG00000044579	ENSMODG00000044579.1					
ENSMODG00000008444	ENSMODG00000008444.3	VN1R4	ENSG00000228567	monDomV1R1235		
ENSMODG00000008444	ENSMODG00000008444.3	VN1R2	ENSG00000196131	monDomV1R1235		
ENSMODG00000008444	ENSMODG00000008444.3	VN1R1	ENSG00000178201	monDomV1R1235		
ENSMODG00000007962	ENSMODG00000007962.4	SLC25A35	ENSG00000125434	SLC25A35	ENSSHAG00000012244	SLC25A35
ENSMODG00000019719	ENSMODG00000019719.4	HOMER1	ENSG00000152413	HOMER1	ENSSHAG00000013501	HOMER1
ENSMODG00000006406	ENSMODG00000006406.4	SCN3A	ENSG00000153253	SCN3A	ENSSHAG00000002100	SCN3A
ENSMODG00000017736	ENSMODG00000017736.4	INPP5B	ENSG00000204084	INPP5B	ENSSHAG00000014171	INPP5B
ENSMODG00000049642	ENSMODG00000049642.1					
ENSMODG00000043734	ENSMODG00000043734.1					
ENSMODG00000037274	ENSMODG00000037274.1					
ENSMODG00000048969	ENSMODG00000048969.1					
ENSMODG00000040000	ENSMODG00000040000.1					
ENSMODG00000047369	ENSMODG00000047369.1	LHFPL6	ENSG00000183722	LHFPL6		
ENSMODG00000048152	ENSMODG00000048152.1	ERMN	ENSG00000136541	ERMN	ENSSHAG00000016724	
ENSMODG00000043012	ENSMODG00000043012.1	HJURP	ENSG00000123485			
ENSMODG00000050947	ENSMODG00000050947.1					
ENSMODG00000047934	ENSMODG00000047934.1					
ENSMODG00000016178	ENSMODG00000016178.4	PIGT	ENSG00000124155	PIGT	ENSSHAG00000014088	PIGT
ENSMODG00000046854	ENSMODG00000046854.1				ENSSHAG00000002655	
ENSMODG00000032316	ENSMODG00000032316.2					
ENSMODG00000032729	ENSMODG00000032729.2					
ENSMODG00000025577	ENSMODG00000025577.2	COX7A1	ENSG00000161281		ENSSHAG00000011356	
ENSMODG00000014352	ENSMODG00000014352.4	TAP1	ENSG00000168394	TAP1		
ENSMODG00000044393	ENSMODG00000044393.1					
ENSMODG00000010432	ENSMODG00000010432.4	ANK1	ENSG00000029534	ANK1	ENSSHAG00000016518	ANK1
ENSMODG00000004951	ENSMODG00000004951.4	CCDC142	ENSG00000135637	CCDC142	ENSSHAG00000016947	
ENSMODG00000036879	ENSMODG00000036879.1			mdo-mir-12297a		
ENSMODG00000038264	ENSMODG00000038264.1					
ENSMODG00000050010	ENSMODG00000050010.1					
ENSMODG00000039267	ENSMODG00000039267.1					
ENSMODG00000001972	ENSMODG00000001972.4	FBXO32	ENSG00000156804	FBXO32	ENSSHAG00000014341	FBXO32
ENSMODG00000040325	ENSMODG00000040325.1					
ENSMODG00000006750	ENSMODG00000006750.4	PPP1R3C	ENSG00000119938	PPP1R3C	ENSSHAG00000018833	PPP1R3C
ENSMODG00000006241	ENSMODG00000006241.4	RPS6KA2	ENSG00000071242	RPS6KA2	ENSSHAG00000006398	RPS6KA2
ENSMODG00000017096	ENSMODG00000017096.4	ZNF362	ENSG00000160094	ZNF362	ENSSHAG00000005227	ZNF362
ENSMODG00000047366	ENSMODG00000047366.1					
ENSMODG00000051465	ENSMODG00000051465.1					
ENSMODG00000045243	ENSMODG00000045243.1			mdo-mir-12337		
ENSMODG00000023150	ENSMODG00000023150.1	SRP54	ENSG00000100883		ENSSHAG00000000671	SRP54
ENSMODG00000050966	ENSMODG00000050966.1	RNU6-370P	ENSG00000222940	U6	ENSSHAG00000019418	U6
ENSMODG00000050966	ENSMODG00000050966.1	RNU6-175P	ENSG00000252705	U6	ENSSHAG00000019418	U6
ENSMODG00000051241	ENSMODG00000051241.1					
ENSMODG00000011880	ENSMODG00000011880.4	RASGEF1B	ENSG00000138670	RASGEF1B	ENSSHAG00000012394	RASGEF1B
ENSMODG00000010307	ENSMODG00000010307.4	COG6	ENSG00000133103	COG6	ENSSHAG00000012320	COG6
ENSMODG00000014979	ENSMODG00000014979.4	C4B	ENSG00000224389		ENSSHAG00000009118	
ENSMODG00000014979	ENSMODG00000014979.4	C4A	ENSG00000244731		ENSSHAG00000009118	
ENSMODG00000018065	ENSMODG00000018065.4	GRIK2	ENSG00000164418	GRIK2	ENSSHAG00000018207	
ENSMODG00000011576	ENSMODG00000011576.4	INPP1	ENSG00000151689	INPP1	ENSSHAG00000015040	INPP1
ENSMODG00000004389	ENSMODG00000004389.4	CYTIP	ENSG00000115165	CYTIP	ENSSHAG00000016862	CYTIP
ENSMODG00000007943	ENSMODG00000007943.3	RANGRF	ENSG00000108961	RANGRF		
ENSMODG00000004051	ENSMODG00000004051.4	FEZ1	ENSG00000149557	FEZ1	ENSSHAG00000017210	
ENSMODG00000004051	ENSMODG00000004051.4	FEZ1	ENSG00000149557	FEZ1	ENSSHAG00000017139	
ENSMODG00000004647	ENSMODG00000004647.5	CFAP97	ENSG00000164323	CFAP97	ENSSHAG00000014473	CFAP97
ENSMODG00000008424	ENSMODG00000008424.4	VN1R4	ENSG00000228567	monDomV1R1234	ENSSHAG00000004096	
ENSMODG00000008424	ENSMODG00000008424.4	VN1R2	ENSG00000196131	monDomV1R1234	ENSSHAG00000004096	
ENSMODG00000008424	ENSMODG00000008424.4	VN1R1	ENSG00000178201	monDomV1R1234	ENSSHAG00000004096	
ENSMODG00000017569	ENSMODG00000017569.4	ENPP3	ENSG00000154269	ENPP3	ENSSHAG00000008503	ENPP3
ENSMODG00000014208	ENSMODG00000014208.4				ENSSHAG00000011422	
ENSMODG00000028963	ENSMODG00000028963.2					
ENSMODG00000047453	ENSMODG00000047453.1					
ENSMODG00000019723	ENSMODG00000019723.5	JMY	ENSG00000152409	JMY	ENSSHAG00000014317	JMY
ENSMODG00000040644	ENSMODG00000040644.1					
ENSMODG00000013990	ENSMODG00000013990.3	LDLRAP1	ENSG00000157978	LDLRAP1	ENSSHAG00000009345	LDLRAP1
ENSMODG00000039789	ENSMODG00000039789.1	SYNM	ENSG00000182253		ENSSHAG00000015672	
ENSMODG00000039014	ENSMODG00000039014.1					
ENSMODG00000012591	ENSMODG00000012591.4	DNAH10	ENSG00000197653	DNAH10	ENSSHAG00000016128	DNAH10
ENSMODG00000038142	ENSMODG00000038142.1					
ENSMODG00000047330	ENSMODG00000047330.1					
ENSMODG00000000761	ENSMODG00000000761.2	SIX2	ENSG00000170577	SIX2	ENSSHAG00000017489	SIX2
ENSMODG00000020997	ENSMODG00000020997.4	N6AMT1	ENSG00000156239	N6AMT1		
ENSMODG00000003543	ENSMODG00000003543.3	SCRG1	ENSG00000164106	SCRG1	ENSSHAG00000012103	SCRG1
ENSMODG00000026510	ENSMODG00000026510.2			U2		
ENSMODG00000046870	ENSMODG00000046870.1	PSMB9	ENSG00000240065	PSMB9		
ENSMODG00000019004	ENSMODG00000019004.4	GSR	ENSG00000104687	GSR	ENSSHAG00000008920	GSR
ENSMODG00000017983	ENSMODG00000017983.4				ENSSHAG00000007042	
ENSMODG00000008398	ENSMODG00000008398.3	VN1R4	ENSG00000228567	monDomV1R1233	ENSSHAG00000001128	
ENSMODG00000008398	ENSMODG00000008398.3	VN1R2	ENSG00000196131	monDomV1R1233	ENSSHAG00000001128	
ENSMODG00000008398	ENSMODG00000008398.3	VN1R1	ENSG00000178201	monDomV1R1233	ENSSHAG00000001128	
ENSMODG00000048066	ENSMODG00000048066.1					
ENSMODG00000017094	ENSMODG00000017094.4				ENSSHAG00000006975	
ENSMODG00000017006	ENSMODG00000017006.4	YY1AP1	ENSG00000163374		ENSSHAG00000011779	
ENSMODG00000017006	ENSMODG00000017006.4	GON4L	ENSG00000116580		ENSSHAG00000011779	
ENSMODG00000017006	ENSMODG00000017006.4	YY1AP1	ENSG00000163374		ENSSHAG00000011905	
ENSMODG00000017006	ENSMODG00000017006.4	GON4L	ENSG00000116580		ENSSHAG00000011905	
ENSMODG00000032388	ENSMODG00000032388.2					
ENSMODG00000040469	ENSMODG00000040469.1					
ENSMODG00000040728	ENSMODG00000040728.1					
ENSMODG00000047178	ENSMODG00000047178.1	EFNA2	ENSG00000099617	EFNA2	ENSSHAG00000002547	EFNA2
ENSMODG00000004961	ENSMODG00000004961.4	MOGS	ENSG00000115275	MOGS	ENSSHAG00000016959	MOGS
ENSMODG00000045713	ENSMODG00000045713.1					
ENSMODG00000050028	ENSMODG00000050028.1					
ENSMODG00000011133	ENSMODG00000011133.3	PSMD13	ENSG00000185627		ENSSHAG00000008990	PSMD13
ENSMODG00000026732	ENSMODG00000026732.1	RNU6-561P	ENSG00000252031	U6	ENSSHAG00000018977	U6
ENSMODG00000039958	ENSMODG00000039958.1	L1TD1	ENSG00000240563			
ENSMODG00000003536	ENSMODG00000003536.4	SAP30	ENSG00000164105	SAP30	ENSSHAG00000012180	SAP30
ENSMODG00000004639	ENSMODG00000004639.4	SLC25A4	ENSG00000151729	SLC25A4	ENSSHAG00000000932	SLC25A4
ENSMODG00000024101	ENSMODG00000024101.2				ENSSHAG00000012802	
ENSMODG00000032556	ENSMODG00000032556.2					
ENSMODG00000020761	ENSMODG00000020761.4	C4orf33	ENSG00000151470	C4orf33	ENSSHAG00000014506	C4orf33
ENSMODG00000045512	ENSMODG00000045512.1					
ENSMODG00000000753	ENSMODG00000000753.4	SIX3	ENSG00000138083	SIX3		
ENSMODG00000004411	ENSMODG00000004411.4	ACVR1C	ENSG00000123612	ACVR1C	ENSSHAG00000017075	ACVR1C
ENSMODG00000012752	ENSMODG00000012752.4	SYNM	ENSG00000182253		ENSSHAG00000015672	
ENSMODG00000047628	ENSMODG00000047628.1					
ENSMODG00000041509	ENSMODG00000041509.1			monDomV1R1231	ENSSHAG00000003222	
ENSMODG00000011589	ENSMODG00000011589.4	MFSD6	ENSG00000151690	MFSD6	ENSSHAG00000015290	MFSD6
ENSMODG00000048349	ENSMODG00000048349.1	DNAJB6	ENSG00000105993		ENSSHAG00000018542	
ENSMODG00000006251	ENSMODG00000006251.2	SNX16	ENSG00000104497		ENSSHAG00000010310	SNX16
ENSMODG00000017090	ENSMODG00000017090.3	SERINC2	ENSG00000168528	SERINC2	ENSSHAG00000007845	SERINC2
ENSMODG00000020998	ENSMODG00000020998.4	ADAMTS5	ENSG00000154736	ADAMTS5	ENSSHAG00000012893	ADAMTS5
ENSMODG00000006436	ENSMODG00000006436.4	SCN2A	ENSG00000136531	SCN2A	ENSSHAG00000006532	SCN2A
ENSMODG00000023737	ENSMODG00000023737.3				ENSSHAG00000011712	
ENSMODG00000049139	ENSMODG00000049139.1					
ENSMODG00000041862	ENSMODG00000041862.1					
ENSMODG00000045444	ENSMODG00000045444.1			mdo-mir-7299		
ENSMODG00000017729	ENSMODG00000017729.4	SF3A3	ENSG00000183431		ENSSHAG00000014530	SF3A3
ENSMODG00000027532	ENSMODG00000027532.2					
ENSMODG00000030770	ENSMODG00000030770.2					
ENSMODG00000036790	ENSMODG00000036790.1					
ENSMODG00000039182	ENSMODG00000039182.1	HMGB2	ENSG00000164104	HMGB2	ENSSHAG00000012461	HMGB2
ENSMODG00000043241	ENSMODG00000043241.1					
ENSMODG00000047413	ENSMODG00000047413.1					
ENSMODG00000023363	ENSMODG00000023363.2					
ENSMODG00000030063	ENSMODG00000030063.2					
ENSMODG00000048728	ENSMODG00000048728.1			monDomV1R1230	ENSSHAG00000003222	
ENSMODG00000026905	ENSMODG00000026905.1			U6	ENSSHAG00000020260	U6
ENSMODG00000048348	ENSMODG00000048348.1					
ENSMODG00000039249	ENSMODG00000039249.1					
ENSMODG00000013999	ENSMODG00000013999.4	MAN1C1	ENSG00000117643	MAN1C1		
ENSMODG00000046804	ENSMODG00000046804.1					
ENSMODG00000019005	ENSMODG00000019005.4	GTF2E2	ENSG00000197265	GTF2E2	ENSSHAG00000009797	GTF2E2
ENSMODG00000012741	ENSMODG00000012741.4	TTC23	ENSG00000103852	TTC23	ENSSHAG00000015829	TTC23
ENSMODG00000019733	ENSMODG00000019733.4	AP3B1	ENSG00000132842	AP3B1	ENSSHAG00000017224	AP3B1
ENSMODG00000037294	ENSMODG00000037294.1	FAM174C	ENSG00000228300	FAM174C	ENSSHAG00000005563	FAM174C
ENSMODG00000010703	ENSMODG00000010703.4	PSMD1	ENSG00000173692	PSMD1	ENSSHAG00000004387	PSMD1
ENSMODG00000004968	ENSMODG00000004968.2	WBP1	ENSG00000239779	WBP1	ENSSHAG00000016968	WBP1
ENSMODG00000032189	ENSMODG00000032189.2					
ENSMODG00000046459	ENSMODG00000046459.1				ENSSHAG00000012974	
ENSMODG00000048104	ENSMODG00000048104.1					
ENSMODG00000004628	ENSMODG00000004628.3	HELT	ENSG00000187821	HELT	ENSSHAG00000004636	HELT
ENSMODG00000041708	ENSMODG00000041708.1					
ENSMODG00000001944	ENSMODG00000001944.4	KLHL38	ENSG00000175946	KLHL38	ENSSHAG00000014912	KLHL38
ENSMODG00000004075	ENSMODG00000004075.4	EI24	ENSG00000149547	EI24	ENSSHAG00000017333	EI24
ENSMODG00000046443	ENSMODG00000046443.1			mdo-mir-7309		
ENSMODG00000043856	ENSMODG00000043856.1			monDomV1R1229	ENSSHAG00000003222	
ENSMODG00000021000	ENSMODG00000021000.4	ADAMTS1	ENSG00000154734	ADAMTS1	ENSSHAG00000013586	ADAMTS1
ENSMODG00000007928	ENSMODG00000007928.4	PFAS	ENSG00000178921	PFAS	ENSSHAG00000012306	PFAS
ENSMODG00000050544	ENSMODG00000050544.1					
ENSMODG00000035847	ENSMODG00000035847.2					
ENSMODG00000025574	ENSMODG00000025574.2	SIRT2	ENSG00000068903		ENSSHAG00000000103	
ENSMODG00000017087	ENSMODG00000017087.4	FABP3	ENSG00000121769		ENSSHAG00000008651	FABP3
ENSMODG00000049886	ENSMODG00000049886.1					
ENSMODG00000011140	ENSMODG00000011140.4	RCBTB2	ENSG00000136161	RCBTB2	ENSSHAG00000013842	RCBTB2
ENSMODG00000048562	ENSMODG00000048562.1					
ENSMODG00000022167	ENSMODG00000022167.1	RNU6-709P	ENSG00000253066	U6	ENSSHAG00000019264	U6
ENSMODG00000043964	ENSMODG00000043964.1				ENSSHAG00000002312	
ENSMODG00000040187	ENSMODG00000040187.1					
ENSMODG00000050241	ENSMODG00000050241.1					
ENSMODG00000046929	ENSMODG00000046929.1	SMIM18	ENSG00000253457	SMIM18		
ENSMODG00000004975	ENSMODG00000004975.3	INO80B-WBP1	ENSG00000274049			
ENSMODG00000004975	ENSMODG00000004975.3	INO80B	ENSG00000115274			
ENSMODG00000045768	ENSMODG00000045768.1					
ENSMODG00000045087	ENSMODG00000045087.1					
ENSMODG00000025328	ENSMODG00000025328.2	BHMT	ENSG00000145692	BHMT	ENSSHAG00000014860	BHMT
ENSMODG00000017719	ENSMODG00000017719.4	FHL3	ENSG00000183386	FHL3	ENSSHAG00000014625	FHL3
ENSMODG00000017978	ENSMODG00000017978.4	CD164	ENSG00000135535		ENSSHAG00000007560	
ENSMODG00000019210	ENSMODG00000019210.4	PPEF2	ENSG00000156194	PPEF2	ENSSHAG00000000877	PPEF2
ENSMODG00000045239	ENSMODG00000045239.1					
ENSMODG00000005290	ENSMODG00000005290.4	CIRBP	ENSG00000099622	CIRBP	ENSSHAG00000006035	CIRBP
ENSMODG00000006193	ENSMODG00000006193.4	AL159163.1	ENSG00000249141		ENSSHAG00000011073	
ENSMODG00000006193	ENSMODG00000006193.4	RNASET2	ENSG00000026297		ENSSHAG00000011073	
ENSMODG00000025055	ENSMODG00000025055.3					
ENSMODG00000045574	ENSMODG00000045574.1			monDomV1R1227	ENSSHAG00000003222	
ENSMODG00000019037	ENSMODG00000019037.4	UBR2	ENSG00000024048	UBR2	ENSSHAG00000009287	UBR2
ENSMODG00000004431	ENSMODG00000004431.3	ACVR1	ENSG00000115170	ACVR1	ENSSHAG00000017429	ACVR1
ENSMODG00000011595	ENSMODG00000011595.4	NEMP2	ENSG00000189362	NEMP2	ENSSHAG00000015600	NEMP2
ENSMODG00000001929	ENSMODG00000001929.4	ANXA13	ENSG00000104537	ANXA13	ENSSHAG00000015060	ANXA13
ENSMODG00000037942	ENSMODG00000037942.1					
ENSMODG00000028532	ENSMODG00000028532.2	TMEM154	ENSG00000170006		ENSSHAG00000008741	
ENSMODG00000038994	ENSMODG00000038994.1					
ENSMODG00000026068	ENSMODG00000026068.1			U6		
ENSMODG00000025591	ENSMODG00000025591.3	HMGA2	ENSG00000149948			
ENSMODG00000025591	ENSMODG00000025591.3	BEND2	ENSG00000177324			
ENSMODG00000037715	ENSMODG00000037715.1					
ENSMODG00000030819	ENSMODG00000030819.2					
ENSMODG00000026008	ENSMODG00000026008.1	RNU6-665P	ENSG00000207369	U6	ENSSHAG00000019733	U6
ENSMODG00000051323	ENSMODG00000051323.1					
ENSMODG00000007421	ENSMODG00000007421.4	RYR2	ENSG00000198626	RYR2	ENSSHAG00000011979	
ENSMODG00000007421	ENSMODG00000007421.4	RYR2	ENSG00000198626	RYR2	ENSSHAG00000009656	
ENSMODG00000034770	ENSMODG00000034770.2					
ENSMODG00000040655	ENSMODG00000040655.1			monDomV1R1242	ENSSHAG00000003222	
ENSMODG00000000747	ENSMODG00000000747.3	CAMKMT	ENSG00000143919	CAMKMT	ENSSHAG00000017934	
ENSMODG00000017082	ENSMODG00000017082.4	ZCCHC17	ENSG00000121766		ENSSHAG00000008748	ZCCHC17
ENSMODG00000040033	ENSMODG00000040033.1	OSTC	ENSG00000198856			
ENSMODG00000045244	ENSMODG00000045244.1					
ENSMODG00000038924	ENSMODG00000038924.1					
ENSMODG00000005059	ENSMODG00000005059.4	RELCH	ENSG00000134444	RELCH	ENSSHAG00000014954	RELCH
ENSMODG00000020760	ENSMODG00000020760.4	SCLT1	ENSG00000151466	SCLT1	ENSSHAG00000014744	SCLT1
ENSMODG00000004100	ENSMODG00000004100.4	STT3A	ENSG00000134910	STT3A	ENSSHAG00000017365	STT3A
ENSMODG00000017717	ENSMODG00000017717.3	UTP11	ENSG00000183520	UTP11	ENSSHAG00000014730	UTP11
ENSMODG00000019006	ENSMODG00000019006.3	RBPMS	ENSG00000157110		ENSSHAG00000010114	RBPMS
ENSMODG00000043372	ENSMODG00000043372.1			monDomV1R1243	ENSSHAG00000003222	
ENSMODG00000003514	ENSMODG00000003514.4	GALNTL6	ENSG00000174473	GALNTL6	ENSSHAG00000014428	
ENSMODG00000040302	ENSMODG00000040302.1					
ENSMODG00000027224	ENSMODG00000027224.1					
ENSMODG00000017973	ENSMODG00000017973.4	PPIL6	ENSG00000185250	PPIL6	ENSSHAG00000000773	PPIL6
ENSMODG00000043996	ENSMODG00000043996.1					
ENSMODG00000042534	ENSMODG00000042534.1					
ENSMODG00000006452	ENSMODG00000006452.5	CSRNP3	ENSG00000178662	CSRNP3	ENSSHAG00000009855	CSRNP3
ENSMODG00000038915	ENSMODG00000038915.1					
ENSMODG00000039551	ENSMODG00000039551.1					
ENSMODG00000051191	ENSMODG00000051191.1			monDomV1R1244	ENSSHAG00000003222	
ENSMODG00000011610	ENSMODG00000011610.3	NAB1	ENSG00000138386	NAB1	ENSSHAG00000016153	NAB1
ENSMODG00000025521	ENSMODG00000025521.3	NAAA	ENSG00000138744			
ENSMODG00000050767	ENSMODG00000050767.1					
ENSMODG00000044367	ENSMODG00000044367.1					
ENSMODG00000039195	ENSMODG00000039195.1					
ENSMODG00000042885	ENSMODG00000042885.1				ENSSHAG00000001516	
ENSMODG00000043202	ENSMODG00000043202.1					
ENSMODG00000037946	ENSMODG00000037946.1					
ENSMODG00000036605	ENSMODG00000036605.1					
ENSMODG00000040290	ENSMODG00000040290.1	RAMACL	ENSG00000235272		ENSSHAG00000017873	
ENSMODG00000040290	ENSMODG00000040290.1	RAMAC	ENSG00000169612		ENSSHAG00000017873	
ENSMODG00000049108	ENSMODG00000049108.1				ENSSHAG00000003012	
ENSMODG00000051507	ENSMODG00000051507.1					
ENSMODG00000043257	ENSMODG00000043257.1					
ENSMODG00000014009	ENSMODG00000014009.4	HMGA2	ENSG00000149948		ENSSHAG00000004932	
ENSMODG00000014009	ENSMODG00000014009.4	BEND2	ENSG00000177324		ENSSHAG00000004932	
ENSMODG00000017713	ENSMODG00000017713.4	POU3F1	ENSG00000185668	POU3F1		
ENSMODG00000024116	ENSMODG00000024116.1				ENSSHAG00000000300	
ENSMODG00000011898	ENSMODG00000011898.4	HNRNPD	ENSG00000138668	HNRNPD	ENSSHAG00000013312	HNRNPD
ENSMODG00000040126	ENSMODG00000040126.1					
