DevilID	DevilID_version	CONTIG.ALT	start	end	KaryotypeBand	DevilGeneName
ENSSHAG00000012600	ENSSHAG00000012600.1	GL841580.1	1063613	1143144		WNT9A
ENSSHAG00000012601	ENSSHAG00000012601.1	GL834665.1	1063621	1126488		
ENSSHAG00000012602	ENSSHAG00000012602.1	GL841417.1	1063832	1120949		MAU2
ENSSHAG00000012603	ENSSHAG00000012603.1	GL856843.1	1064171	1164850		
ENSSHAG00000012604	ENSSHAG00000012604.1	GL834719.1	1064261	1065973		THBD
ENSSHAG00000012605	ENSSHAG00000012605.1	GL841527.1	1064865	1071079		LITAF
ENSSHAG00000012606	ENSSHAG00000012606.1	GL856776.1	1065012	1219726		LGR6
ENSSHAG00000012607	ENSSHAG00000012607.1	GL849739.1	1066609	1067532		FTSJ1
ENSSHAG00000012608	ENSSHAG00000012608.1	GL849822.1	1067192	1069279		ZBED1
ENSSHAG00000012609	ENSSHAG00000012609.1	GL849631.1	1067282	1212154		SCN1A
ENSSHAG00000012610	ENSSHAG00000012610.1	GL856738.1	1067468	1092146		
ENSSHAG00000012611	ENSSHAG00000012611.1	GL841443.1	1068040	1145865		WSCD2
ENSSHAG00000012612	ENSSHAG00000012612.1	GL849754.1	1068127	1073430		PEX10
ENSSHAG00000012613	ENSSHAG00000012613.1	GL864737.1	1068247	1183066		MICU3
ENSSHAG00000012614	ENSSHAG00000012614.1	GL834594.1	1068263	1084821		ETF1
ENSSHAG00000012615	ENSSHAG00000012615.1	GL834769.1	1068272	1070284		DERPC
ENSSHAG00000012616	ENSSHAG00000012616.1	GL834764.1	1068313	1075385		
ENSSHAG00000012617	ENSSHAG00000012617.1	GL834502.1	1068872	1165538		TRPM7
ENSSHAG00000012618	ENSSHAG00000012618.1	GL841441.1	1068881	1079403		MYL2
ENSSHAG00000012619	ENSSHAG00000012619.1	GL834648.1	1068903	1071709		IRX3
ENSSHAG00000012620	ENSSHAG00000012620.1	GL834777.1	1068926	1073300		SETD6
ENSSHAG00000012621	ENSSHAG00000012621.1	GL857001.1	1069083	1072038		
ENSSHAG00000012622	ENSSHAG00000012622.1	GL864788.1	1069118	1182326		CCDC110
ENSSHAG00000012623	ENSSHAG00000012623.1	GL849707.1	1069318	1095980		
ENSSHAG00000012624	ENSSHAG00000012624.1	GL867594.1	1069648	1082612		STK26
ENSSHAG00000012625	ENSSHAG00000012625.1	GL849633.1	1069668	1177397		TLK1
ENSSHAG00000012626	ENSSHAG00000012626.1	GL834782.1	1069719	1085767		
ENSSHAG00000012627	ENSSHAG00000012627.1	GL856991.1	1069734	1079893		
ENSSHAG00000012628	ENSSHAG00000012628.1	GL834474.1	1069901	1071670		KLHL25
ENSSHAG00000012629	ENSSHAG00000012629.1	GL841158.1	1069977	1265204		ARL15
ENSSHAG00000012630	ENSSHAG00000012630.1	GL841501.1	1070130	1104943		AMZ1
ENSSHAG00000012631	ENSSHAG00000012631.1	GL841420.1	1070379	1093542		MEF2B
ENSSHAG00000012632	ENSSHAG00000012632.1	GL849594.1	1070716	1085458		PLEKHB2
ENSSHAG00000012633	ENSSHAG00000012633.1	GL856880.1	1070778	1074591		CHRNB2
ENSSHAG00000012634	ENSSHAG00000012634.1	GL834652.1	1071126	1272104		FNBP1
ENSSHAG00000012635	ENSSHAG00000012635.1	GL834724.1	1071148	1090003		LAMP5
ENSSHAG00000012636	ENSSHAG00000012636.1	GL861723.1	1071149	1073962		NAGA
ENSSHAG00000012637	ENSSHAG00000012637.1	GL849748.1	1071328	1096890		MECR
ENSSHAG00000012638	ENSSHAG00000012638.1	GL856812.1	1071432	1118439		TBX4
ENSSHAG00000012639	ENSSHAG00000012639.1	GL849704.1	1071624	1155506		KATNAL1
ENSSHAG00000012640	ENSSHAG00000012640.1	GL856879.1	1071751	1085782		ARMC12
ENSSHAG00000012641	ENSSHAG00000012641.1	GL849657.1	1071870	1120596		
ENSSHAG00000012642	ENSSHAG00000012642.1	GL861640.1	1071933	1097565		
ENSSHAG00000012643	ENSSHAG00000012643.1	GL861721.1	1072289	1077963		NR4A1
ENSSHAG00000012644	ENSSHAG00000012644.1	GL834588.1	1072472	1301871		
ENSSHAG00000012645	ENSSHAG00000012645.1	GL841422.1	1072998	1091236		REEP6
ENSSHAG00000012646	ENSSHAG00000012646.1	GL856828.1	1072999	1074533		HOXB8
ENSSHAG00000012647	ENSSHAG00000012647.1	GL841386.1	1073016	1556400		SAMD12
ENSSHAG00000012648	ENSSHAG00000012648.1	GL849660.1	1073415	1131925		USP28
ENSSHAG00000012649	ENSSHAG00000012649.1	GL834484.1	1074119	1243259		VPS13C
ENSSHAG00000012650	ENSSHAG00000012650.1	GL861656.1	1074370	1074918		
ENSSHAG00000012651	ENSSHAG00000012651.1	GL841556.1	1074451	1081168		SPNS1
ENSSHAG00000012652	ENSSHAG00000012652.1	GL856832.1	1074811	1092309		CCDC47
ENSSHAG00000012653	ENSSHAG00000012653.1	GL864883.1	1074834	1093934		HTATIP2
ENSSHAG00000012654	ENSSHAG00000012654.1	GL849891.1	1075203	1086441		DES
ENSSHAG00000012655	ENSSHAG00000012655.1	GL849546.1	1075209	1185569		
ENSSHAG00000012656	ENSSHAG00000012656.1	GL857001.1	1075301	1076222		
ENSSHAG00000012657	ENSSHAG00000012657.1	GL841155.1	1075900	1076589		
ENSSHAG00000012658	ENSSHAG00000012658.1	GL861565.1	1075990	1196087		
ENSSHAG00000012659	ENSSHAG00000012659.1	GL861621.1	1076223	1121331		DBX2
ENSSHAG00000012660	ENSSHAG00000012660.1	GL841536.1	1076243	1127973		
ENSSHAG00000012661	ENSSHAG00000012661.1	GL841583.1	1076356	1091285		NCKIPSD
ENSSHAG00000012662	ENSSHAG00000012662.1	GL856970.1	1076721	1113575		CCR6
ENSSHAG00000012663	ENSSHAG00000012663.1	GL841594.1	1077619	1307875		ITPR1
ENSSHAG00000012664	ENSSHAG00000012664.1	GL861693.1	1077635	1096393		
ENSSHAG00000012665	ENSSHAG00000012665.1	GL856822.1	1077798	1094932		KHDC4
ENSSHAG00000012666	ENSSHAG00000012666.1	GL849636.1	1078320	1238361		
ENSSHAG00000012667	ENSSHAG00000012667.1	GL841625.1	1078437	1154353		GOLGA4
ENSSHAG00000012668	ENSSHAG00000012668.1	GL834527.1	1078471	1100666		
ENSSHAG00000012669	ENSSHAG00000012669.1	GL834667.1	1078741	1137278		CASS4
ENSSHAG00000012670	ENSSHAG00000012670.1	GL834511.1	1078887	1079684		
ENSSHAG00000012671	ENSSHAG00000012671.1	GL841374.1	1079188	1113424		
ENSSHAG00000012672	ENSSHAG00000012672.1	GL841601.1	1079251	1083833		BARX1
ENSSHAG00000012673	ENSSHAG00000012673.1	GL849867.1	1079435	1079926		
ENSSHAG00000012674	ENSSHAG00000012674.1	GL849683.1	1079555	1080202		
ENSSHAG00000012675	ENSSHAG00000012675.1	GL834769.1	1079603	1113146		UTP4
ENSSHAG00000012676	ENSSHAG00000012676.1	GL861723.1	1079806	1084174		
ENSSHAG00000012677	ENSSHAG00000012677.1	GL856785.1	1080067	1123001		VASH2
ENSSHAG00000012678	ENSSHAG00000012678.1	GL849729.1	1080348	1227887		C2CD3
ENSSHAG00000012679	ENSSHAG00000012679.1	GL841311.1	1080559	1385560		L3MBTL4
ENSSHAG00000012680	ENSSHAG00000012680.1	GL856730.1	1080669	1284582		TGFBR3
ENSSHAG00000012681	ENSSHAG00000012681.1	GL856748.1	1080721	1112205		UAP1
ENSSHAG00000012682	ENSSHAG00000012682.1	GL857020.1	1080778	1112375		LIPH
ENSSHAG00000012683	ENSSHAG00000012683.1	GL834777.1	1080865	1144749		NDRG4
ENSSHAG00000012684	ENSSHAG00000012684.1	GL856828.1	1080947	1088527		HOXB9
ENSSHAG00000012685	ENSSHAG00000012685.1	GL834719.1	1081546	1082733		SSTR4
ENSSHAG00000012686	ENSSHAG00000012686.1	GL834485.1	1081640	1106771		IGDCC4
ENSSHAG00000012687	ENSSHAG00000012687.1	GL856864.1	1081705	1082667		
ENSSHAG00000012688	ENSSHAG00000012688.1	GL841556.1	1081735	1088273		
ENSSHAG00000012689	ENSSHAG00000012689.1	GL841540.1	1081747	1082631		
ENSSHAG00000012690	ENSSHAG00000012690.1	GL841155.1	1081766	1116490		
ENSSHAG00000012691	ENSSHAG00000012691.1	GL856829.1	1082470	1114551		ITGA3
ENSSHAG00000012692	ENSSHAG00000012692.1	GL834466.1	1082709	1084128		LBX1
ENSSHAG00000012693	ENSSHAG00000012693.1	GL834513.1	1082878	1084082		
ENSSHAG00000012694	ENSSHAG00000012694.1	GL841504.1	1082981	1088124		ACTB
ENSSHAG00000012695	ENSSHAG00000012695.1	GL834428.1	1083130	1109232		SIRT1
ENSSHAG00000012696	ENSSHAG00000012696.1	GL849706.1	1083320	1121933		RFC3
ENSSHAG00000012697	ENSSHAG00000012697.1	GL834542.1	1083387	1140791		PELI2
ENSSHAG00000012698	ENSSHAG00000012698.1	GL849889.1	1083447	1093442		NIF3L1
ENSSHAG00000012699	ENSSHAG00000012699.1	GL861656.1	1083715	1087591		
ENSSHAG00000012700	ENSSHAG00000012700.1	GL841555.1	1083992	1088759		JPT2
ENSSHAG00000012701	ENSSHAG00000012701.1	GL856997.1	1084176	1107398		SETDB1
ENSSHAG00000012702	ENSSHAG00000012702.1	GL849887.1	1084331	1363935		ENOX1
ENSSHAG00000012703	ENSSHAG00000012703.1	GL841412.1	1084569	1122822		SAFB2
ENSSHAG00000012704	ENSSHAG00000012704.1	GL849582.1	1084578	1221296		CASR
ENSSHAG00000012705	ENSSHAG00000012705.1	GL849911.1	1084777	1094553		EIF5A2
ENSSHAG00000012706	ENSSHAG00000012706.1	GL857001.1	1084859	1094416		
ENSSHAG00000012707	ENSSHAG00000012707.1	GL867594.1	1085047	1126598		FRMD7
ENSSHAG00000012708	ENSSHAG00000012708.1	GL856846.1	1085506	1089487		ARL16
ENSSHAG00000012709	ENSSHAG00000012709.1	GL834761.1	1085942	1131608		ZDHHC1
ENSSHAG00000012710	ENSSHAG00000012710.1	GL849534.1	1086021	1087607		CLDN17
ENSSHAG00000012711	ENSSHAG00000012711.1	GL856813.1	1086206	1089644		
ENSSHAG00000012712	ENSSHAG00000012712.1	GL834624.1	1086414	1219711		NSD1
ENSSHAG00000012713	ENSSHAG00000012713.1	GL861723.1	1086599	1088826		NDUFA6
ENSSHAG00000012714	ENSSHAG00000012714.1	GL861671.1	1087075	1180113		ESYT2
ENSSHAG00000012715	ENSSHAG00000012715.1	GL834703.1	1087180	1101462		C2orf42
ENSSHAG00000012716	ENSSHAG00000012716.1	GL856933.1	1087279	1134422		
ENSSHAG00000012717	ENSSHAG00000012717.1	GL841404.1	1087613	1101683		
ENSSHAG00000012718	ENSSHAG00000012718.1	GL841239.1	1087714	1094299		PMP2
ENSSHAG00000012719	ENSSHAG00000012719.1	GL841349.1	1087893	1088852		
ENSSHAG00000012720	ENSSHAG00000012720.1	GL841358.1	1088141	1093934		FOXF2
ENSSHAG00000012721	ENSSHAG00000012721.1	GL834511.1	1088599	1106711		ADAL
ENSSHAG00000012722	ENSSHAG00000012722.1	GL864882.1	1088637	1101389		
ENSSHAG00000012723	ENSSHAG00000012723.1	GL856991.1	1088641	1094225		PIFO
ENSSHAG00000012724	ENSSHAG00000012724.1	GL861566.1	1088690	1096669		DYRK2
ENSSHAG00000012725	ENSSHAG00000012725.1	GL849732.1	1088785	1090050		KCTD14
ENSSHAG00000012726	ENSSHAG00000012726.1	GL864725.1	1089005	1181567		INTU
ENSSHAG00000012727	ENSSHAG00000012727.1	GL849693.1	1089503	1176358		JAM3
ENSSHAG00000012728	ENSSHAG00000012728.1	GL856820.1	1089521	1112479		
ENSSHAG00000012729	ENSSHAG00000012729.1	GL834487.1	1089546	1125075		AAGAB
ENSSHAG00000012730	ENSSHAG00000012730.1	GL841441.1	1089645	1144078		CCDC63
ENSSHAG00000012731	ENSSHAG00000012731.1	GL849734.1	1089656	1090609		
ENSSHAG00000012732	ENSSHAG00000012732.1	GL841376.1	1089669	1203309		DPYS
ENSSHAG00000012733	ENSSHAG00000012733.1	GL834682.1	1090181	1199322		STRN
ENSSHAG00000012734	ENSSHAG00000012734.1	GL861610.1	1090318	1178909		DERA
ENSSHAG00000012735	ENSSHAG00000012735.1	GL834596.1	1090625	1102935		DELE1
ENSSHAG00000012736	ENSSHAG00000012736.1	GL856887.1	1090887	1096695		SRF
ENSSHAG00000012737	ENSSHAG00000012737.1	GL861721.1	1092495	1097219		ATG101
ENSSHAG00000012738	ENSSHAG00000012738.1	GL861616.1	1092621	1123713		PARP11
ENSSHAG00000012739	ENSSHAG00000012739.1	GL841577.1	1092740	1096813		
ENSSHAG00000012740	ENSSHAG00000012740.1	GL834629.1	1092766	1107820		
ENSSHAG00000012741	ENSSHAG00000012741.1	GL857021.1	1093277	1163445		PIP4P2
ENSSHAG00000012742	ENSSHAG00000012742.1	GL849752.1	1093457	1281767		ARHGEF10L
ENSSHAG00000012743	ENSSHAG00000012743.1	GL861723.1	1093767	1102845		
ENSSHAG00000012744	ENSSHAG00000012744.1	GL841422.1	1093884	1130612		PCSK4
ENSSHAG00000012745	ENSSHAG00000012745.1	GL849742.1	1094040	1108476		PLA2G2D
ENSSHAG00000012746	ENSSHAG00000012746.1	GL849661.1	1094228	1095578		TIMM8B
ENSSHAG00000012747	ENSSHAG00000012747.1	GL849604.1	1094235	1183579		RALB
ENSSHAG00000012748	ENSSHAG00000012748.1	GL849677.1	1094686	1110393		
ENSSHAG00000012749	ENSSHAG00000012749.1	GL861600.1	1094792	1113621		GAS2L3
ENSSHAG00000012750	ENSSHAG00000012750.1	GL856749.1	1094924	1150131		PBX1
ENSSHAG00000012751	ENSSHAG00000012751.1	GL849739.1	1094970	1095911		
ENSSHAG00000012752	ENSSHAG00000012752.1	GL849667.1	1095210	1104348		RAB39A
ENSSHAG00000012753	ENSSHAG00000012753.1	GL856779.1	1095232	1120380		CNTN2
ENSSHAG00000012754	ENSSHAG00000012754.1	GL834630.1	1095320	1119741		SDCBP2
ENSSHAG00000012755	ENSSHAG00000012755.1	GL834671.1	1095604	1102356		
ENSSHAG00000012756	ENSSHAG00000012756.1	GL856738.1	1095628	1116556		
ENSSHAG00000012757	ENSSHAG00000012757.1	GL861656.1	1095668	1128304		WDR91
ENSSHAG00000012758	ENSSHAG00000012758.1	GL861639.1	1095950	1101886		SYPL1
ENSSHAG00000012759	ENSSHAG00000012759.1	GL834764.1	1096036	1101787		
ENSSHAG00000012760	ENSSHAG00000012760.1	GL856953.1	1096456	1358861		MAP3K5
ENSSHAG00000012761	ENSSHAG00000012761.1	GL864883.1	1096773	1250411		PRMT3
ENSSHAG00000012762	ENSSHAG00000012762.1	GL856991.1	1096801	1110489		
ENSSHAG00000012763	ENSSHAG00000012763.1	GL841442.1	1096819	1142803		HIP1R
ENSSHAG00000012764	ENSSHAG00000012764.1	GL834650.1	1096925	1108479		HERPUD1
ENSSHAG00000012765	ENSSHAG00000012765.1	GL856830.1	1097095	1107676		
ENSSHAG00000012766	ENSSHAG00000012766.1	GL841555.1	1097315	1198106		MAPK8IP3
ENSSHAG00000012767	ENSSHAG00000012767.1	GL849899.1	1097446	1097667		
ENSSHAG00000012768	ENSSHAG00000012768.1	GL864788.1	1098099	1129327		C4orf47
ENSSHAG00000012769	ENSSHAG00000012769.1	GL861708.1	1098156	1195393		
ENSSHAG00000012770	ENSSHAG00000012770.1	GL841453.1	1098180	1107238		
ENSSHAG00000012771	ENSSHAG00000012771.1	GL849661.1	1098195	1104650		
ENSSHAG00000012772	ENSSHAG00000012772.1	GL856844.1	1098325	1107543		DDX5
ENSSHAG00000012773	ENSSHAG00000012773.1	GL834496.1	1098468	1108729		LRP10
ENSSHAG00000012774	ENSSHAG00000012774.1	GL834736.1	1098558	1297969		
ENSSHAG00000012775	ENSSHAG00000012775.1	GL849702.1	1098719	1100761		AMER2
ENSSHAG00000012776	ENSSHAG00000012776.1	GL856919.1	1098840	1121756		PM20D2
ENSSHAG00000012777	ENSSHAG00000012777.1	GL856879.1	1099280	1105227		CLPS
ENSSHAG00000012778	ENSSHAG00000012778.1	GL861598.1	1099328	1140031		HAL
ENSSHAG00000012779	ENSSHAG00000012779.1	GL849889.1	1099353	1141515		ORC2
ENSSHAG00000012780	ENSSHAG00000012780.1	GL861617.1	1099507	1177232		TEAD4
ENSSHAG00000012781	ENSSHAG00000012781.1	GL849590.1	1099895	1100617		SOX14
ENSSHAG00000012782	ENSSHAG00000012782.1	GL841598.1	1100402	1104964		RPL32
ENSSHAG00000012783	ENSSHAG00000012783.1	GL857001.1	1100663	1118473		SARM1
ENSSHAG00000012784	ENSSHAG00000012784.1	GL841491.1	1100664	1119350		PTGR1
ENSSHAG00000012785	ENSSHAG00000012785.1	GL856995.1	1100891	1242633		TBX15
ENSSHAG00000012786	ENSSHAG00000012786.1	GL856821.1	1100915	1119032		TPM3
ENSSHAG00000012787	ENSSHAG00000012787.1	GL867608.1	1100920	1157826		ATP7A
ENSSHAG00000012788	ENSSHAG00000012788.1	GL867623.1	1101352	1101957		RAB9B
ENSSHAG00000012789	ENSSHAG00000012789.1	GL849648.1	1101552	1112735		OSGEPL1
ENSSHAG00000012790	ENSSHAG00000012790.1	GL834620.1	1101687	1134890		
ENSSHAG00000012791	ENSSHAG00000012791.1	GL849583.1	1101697	1181262		ADCY5
ENSSHAG00000012792	ENSSHAG00000012792.1	GL834452.1	1102442	1106110		SLC25A28
ENSSHAG00000012793	ENSSHAG00000012793.1	GL864790.1	1102749	1110042		ING2
ENSSHAG00000012794	ENSSHAG00000012794.1	GL834654.1	1102760	1102879		
ENSSHAG00000012795	ENSSHAG00000012795.1	GL856861.1	1102829	1117803		AURKB
ENSSHAG00000012796	ENSSHAG00000012796.1	GL856791.1	1103638	1353219		SUSD4
ENSSHAG00000012797	ENSSHAG00000012797.1	GL841483.1	1103826	1158428		EPN2
ENSSHAG00000012798	ENSSHAG00000012798.1	GL841243.1	1103936	1115706		
ENSSHAG00000012799	ENSSHAG00000012799.1	GL849668.1	1104157	1109757		KBTBD3
ENSSHAG00000012800	ENSSHAG00000012800.1	GL861723.1	1104873	1113893		
ENSSHAG00000012801	ENSSHAG00000012801.1	GL856827.1	1105935	1120217		CDC6
ENSSHAG00000012802	ENSSHAG00000012802.1	GL849712.1	1106010	1110388		
ENSSHAG00000012803	ENSSHAG00000012803.1	GL849734.1	1106045	1107430		
ENSSHAG00000012804	ENSSHAG00000012804.1	GL856736.1	1106057	1113460		
ENSSHAG00000012805	ENSSHAG00000012805.1	GL834625.1	1106282	1109804		SRSF6
ENSSHAG00000012806	ENSSHAG00000012806.1	GL864791.1	1106391	1106873		
ENSSHAG00000012807	ENSSHAG00000012807.1	GL834422.1	1106426	1107373		
ENSSHAG00000012808	ENSSHAG00000012808.1	GL849661.1	1106684	1110478		PIH1D2
ENSSHAG00000012809	ENSSHAG00000012809.1	GL856745.1	1107468	1112085		CCN1
ENSSHAG00000012810	ENSSHAG00000012810.1	GL834768.1	1108365	1300985		ACSF3
ENSSHAG00000012811	ENSSHAG00000012811.1	GL856997.1	1108892	1118480		CERS2
ENSSHAG00000012812	ENSSHAG00000012812.1	GL856844.1	1109384	1133035		POLG2
ENSSHAG00000012813	ENSSHAG00000012813.1	GL861640.1	1109539	1118259		DUS4L
ENSSHAG00000012814	ENSSHAG00000012814.1	GL834666.1	1110050	1116139		PCK1
ENSSHAG00000012815	ENSSHAG00000012815.1	GL834644.1	1110136	1110825		
ENSSHAG00000012816	ENSSHAG00000012816.1	GL856887.1	1110271	1130363		
ENSSHAG00000012817	ENSSHAG00000012817.1	GL841533.1	1110493	1139344		PMM2
ENSSHAG00000012818	ENSSHAG00000012818.1	GL834596.1	1110665	1123903		PCDH12
ENSSHAG00000012819	ENSSHAG00000012819.1	GL834474.1	1111127	1368028		AKAP13
ENSSHAG00000012820	ENSSHAG00000012820.1	GL834659.1	1111331	1315466		EHMT1
ENSSHAG00000012821	ENSSHAG00000012821.1	GL834511.1	1112190	1119521		ZSCAN29
ENSSHAG00000012822	ENSSHAG00000012822.1	GL841598.1	1112433	1126722		
ENSSHAG00000012823	ENSSHAG00000012823.1	GL841420.1	1112509	1132301		
ENSSHAG00000012824	ENSSHAG00000012824.1	GL856719.1	1112660	1118035		SLC30A3
ENSSHAG00000012825	ENSSHAG00000012825.1	GL841234.1	1112725	1113342		RNF152
ENSSHAG00000012826	ENSSHAG00000012826.1	GL841254.1	1112748	1146806		SDCBP
ENSSHAG00000012827	ENSSHAG00000012827.1	GL849842.1	1112875	1150196		
ENSSHAG00000012828	ENSSHAG00000012828.1	GL834459.1	1112950	1181073		WDR11
ENSSHAG00000012829	ENSSHAG00000012829.1	GL841293.1	1113010	1358830		GHR
ENSSHAG00000012830	ENSSHAG00000012830.1	GL834701.1	1113423	1199657		GPCPD1
ENSSHAG00000012831	ENSSHAG00000012831.1	GL834696.1	1113589	1216828		FBXO25
ENSSHAG00000012832	ENSSHAG00000012832.1	GL841299.1	1114502	1131682		
ENSSHAG00000012833	ENSSHAG00000012833.1	GL841141.1	1114552	1252610		LRRC9
ENSSHAG00000012834	ENSSHAG00000012834.1	GL849661.1	1115341	1135269		DLAT
ENSSHAG00000012835	ENSSHAG00000012835.1	GL834619.1	1115744	1169628		STK10
ENSSHAG00000012836	ENSSHAG00000012836.1	GL856823.1	1115986	1125348		BECN1
ENSSHAG00000012837	ENSSHAG00000012837.1	GL841193.1	1115992	1185841		SMAD2
ENSSHAG00000012838	ENSSHAG00000012838.1	GL849742.1	1116023	1123104		
ENSSHAG00000012839	ENSSHAG00000012839.1	GL856879.1	1116055	1142628		LHFPL5
ENSSHAG00000012840	ENSSHAG00000012840.1	GL841294.1	1116221	1207709		MROH2B
ENSSHAG00000012841	ENSSHAG00000012841.1	GL841496.1	1116338	1152689		CYTH3
ENSSHAG00000012842	ENSSHAG00000012842.1	GL841251.1	1116559	1116822		
ENSSHAG00000012843	ENSSHAG00000012843.1	GL834453.1	1116686	1258421		SORBS1
ENSSHAG00000012844	ENSSHAG00000012844.1	GL841189.1	1117100	1126616		
ENSSHAG00000012845	ENSSHAG00000012845.1	GL841583.1	1117163	1130514		IP6K2
ENSSHAG00000012846	ENSSHAG00000012846.1	GL834496.1	1117170	1121849		REM2
ENSSHAG00000012847	ENSSHAG00000012847.1	GL834460.1	1117207	1146140		
ENSSHAG00000012848	ENSSHAG00000012848.1	GL834480.1	1117724	1219564		
ENSSHAG00000012849	ENSSHAG00000012849.1	GL841408.1	1118344	1121321		
ENSSHAG00000012850	ENSSHAG00000012850.1	GL834764.1	1118631	1157557		KCNG4
ENSSHAG00000012851	ENSSHAG00000012851.1	GL834583.1	1118846	1244296		ASPG
ENSSHAG00000012852	ENSSHAG00000012852.1	GL864893.1	1119186	1119470		
ENSSHAG00000012853	ENSSHAG00000012853.1	GL849782.1	1119316	1182752		
ENSSHAG00000012854	ENSSHAG00000012854.1	GL834594.1	1119638	1134103		HSPA9
ENSSHAG00000012855	ENSSHAG00000012855.1	GL861614.1	1119899	1170693		DUSP16
ENSSHAG00000012856	ENSSHAG00000012856.1	GL864893.1	1120066	1120452		
ENSSHAG00000012857	ENSSHAG00000012857.1	GL849755.1	1120071	1120241		
ENSSHAG00000012858	ENSSHAG00000012858.1	GL834693.1	1120160	1133049		RPS7
ENSSHAG00000012859	ENSSHAG00000012859.1	GL834541.1	1120189	1165056		RBM25
ENSSHAG00000012860	ENSSHAG00000012860.1	GL841501.1	1120310	1122484		GNA12
ENSSHAG00000012861	ENSSHAG00000012861.1	GL841174.1	1120753	1179283		TENT2
ENSSHAG00000012862	ENSSHAG00000012862.1	GL841243.1	1120875	1167764		PI15
ENSSHAG00000012863	ENSSHAG00000012863.1	GL861682.1	1121006	1131241		
ENSSHAG00000012864	ENSSHAG00000012864.1	GL834629.1	1121029	1134255		
ENSSHAG00000012865	ENSSHAG00000012865.1	GL834511.1	1121055	1146316		TUBGCP4
ENSSHAG00000012866	ENSSHAG00000012866.1	GL841366.1	1121572	1122660		
ENSSHAG00000012867	ENSSHAG00000012867.1	GL864871.1	1121779	1346482		AFAP1
ENSSHAG00000012868	ENSSHAG00000012868.1	GL857008.1	1122127	1136924		
ENSSHAG00000012869	ENSSHAG00000012869.1	GL861655.1	1122465	1134745		
ENSSHAG00000012870	ENSSHAG00000012870.1	GL841389.1	1122852	1148583		FAM83A
ENSSHAG00000012871	ENSSHAG00000012871.1	GL834458.1	1122889	1123384		
ENSSHAG00000012872	ENSSHAG00000012872.1	GL861640.1	1122995	1185627		BCAP29
ENSSHAG00000012873	ENSSHAG00000012873.1	GL864900.1	1123189	1124844		
ENSSHAG00000012874	ENSSHAG00000012874.1	GL834477.1	1123470	1124553		
ENSSHAG00000012875	ENSSHAG00000012875.1	GL834580.1	1123840	1126316		GDF9
ENSSHAG00000012876	ENSSHAG00000012876.1	GL849911.1	1123955	1124955		RPL22L1
ENSSHAG00000012877	ENSSHAG00000012877.1	GL849917.1	1124280	1143767		SEPTIN2
ENSSHAG00000012878	ENSSHAG00000012878.1	GL841257.1	1124314	1177109		TGS1
ENSSHAG00000012879	ENSSHAG00000012879.1	GL864882.1	1124446	1220166		USP47
ENSSHAG00000012880	ENSSHAG00000012880.1	GL856934.1	1124625	1202606		CRYBG1
ENSSHAG00000012881	ENSSHAG00000012881.1	GL856823.1	1124776	1152399		WNK4
ENSSHAG00000012882	ENSSHAG00000012882.1	GL841462.1	1124871	1186905		SNX2
ENSSHAG00000012883	ENSSHAG00000012883.1	GL834489.1	1124892	1244791		FAM81A
ENSSHAG00000012884	ENSSHAG00000012884.1	GL856997.1	1124941	1149334		ANXA9
ENSSHAG00000012885	ENSSHAG00000012885.1	GL857001.1	1125158	1132951		SLC46A1
ENSSHAG00000012886	ENSSHAG00000012886.1	GL867623.1	1125204	1131779		PLP1
ENSSHAG00000012887	ENSSHAG00000012887.1	GL864893.1	1125575	1125940		
ENSSHAG00000012888	ENSSHAG00000012888.1	GL857006.1	1125641	1127839		RFLNB
ENSSHAG00000012889	ENSSHAG00000012889.1	GL856829.1	1125739	1140936		PDK2
ENSSHAG00000012890	ENSSHAG00000012890.1	GL841527.1	1125769	1139416		
ENSSHAG00000012891	ENSSHAG00000012891.1	GL861591.1	1125808	1256134		CACNA1I
ENSSHAG00000012892	ENSSHAG00000012892.1	GL856864.1	1125846	1133620		RACK1
ENSSHAG00000012893	ENSSHAG00000012893.1	GL849533.1	1126121	1209406		ADAMTS5
ENSSHAG00000012894	ENSSHAG00000012894.1	GL841404.1	1126336	1127188		
ENSSHAG00000012895	ENSSHAG00000012895.1	GL861690.1	1126406	1200205		
ENSSHAG00000012896	ENSSHAG00000012896.1	GL856832.1	1126428	1154899		
ENSSHAG00000012897	ENSSHAG00000012897.1	GL861683.1	1126449	1135395		
ENSSHAG00000012898	ENSSHAG00000012898.1	GL856827.1	1126503	1148409		WIPF2
ENSSHAG00000012899	ENSSHAG00000012899.1	GL849850.1	1126755	1133031		METTL21C
ENSSHAG00000012900	ENSSHAG00000012900.1	GL849679.1	1126963	1154149		MTMR2
ENSSHAG00000012901	ENSSHAG00000012901.1	GL849739.1	1127008	1127949		OR51I2
ENSSHAG00000012902	ENSSHAG00000012902.1	GL856821.1	1127095	1128706		C1orf189
ENSSHAG00000012903	ENSSHAG00000012903.1	GL856822.1	1127256	1128163		
ENSSHAG00000012904	ENSSHAG00000012904.1	GL834665.1	1127489	1136877		PRELID3B
ENSSHAG00000012905	ENSSHAG00000012905.1	GL864887.1	1127852	1142789		
ENSSHAG00000012906	ENSSHAG00000012906.1	GL834766.1	1127873	1131063		FOXF1
ENSSHAG00000012907	ENSSHAG00000012907.1	GL849715.1	1128209	1202090		CCDC81
