CHROM,CONTIG,OFFSET,CONTIG.ALT
Chr4,Chr4_supercontig_000001154,469560737,GL857873.1
Chr4,Chr4_supercontig_000001155,469562324,GL857874.1
Chr4,Chr4_supercontig_000001156,469611480,GL857875.1
Chr4,Chr4_supercontig_000001157,469629376,GL857876.1
Chr4,Chr4_supercontig_000001158,469635828,GL857877.1
Chr4,Chr4_supercontig_000001159,469672565,GL857878.1
Chr4,Chr4_supercontig_000001160,469687949,GL857879.1
Chr4,Chr4_supercontig_000001161,469692001,GL857880.1
Chr4,Chr4_supercontig_000001162,469751587,GL857881.1
Chr4,Chr4_supercontig_000001163,469756369,GL857882.1
Chr4,Chr4_supercontig_000001164,469774978,GL857883.1
Chr4,Chr4_supercontig_000001165,469794563,GL857884.1
Chr4,Chr4_supercontig_000001166,469835599,GL857885.1
Chr4,Chr4_supercontig_000001167,469867780,GL857886.1
Chr4,Chr4_supercontig_000001168,469873353,GL857887.1
Chr4,Chr4_supercontig_000001169,469881855,GL857888.1
Chr4,Chr4_supercontig_000001170,469886027,GL857889.1
Chr4,Chr4_supercontig_000001171,469910809,GL857890.1
Chr4,Chr4_supercontig_000001172,469923951,GL857891.1
Chr4,Chr4_supercontig_000001173,469969847,GL857892.1
Chr4,Chr4_supercontig_000001174,469988461,GL857893.1
Chr4,Chr4_supercontig_000001175,470052583,GL857894.1
Chr4,Chr4_supercontig_000001176,470056484,GL857895.1
Chr4,Chr4_supercontig_000001177,470064475,GL857896.1
Chr4,Chr4_supercontig_000001178,470076819,GL857897.1
Chr4,Chr4_supercontig_000001179,470082750,GL857898.1
Chr4,Chr4_supercontig_000001180,470117479,GL857899.1
Chr4,Chr4_supercontig_000001181,470119370,GL857900.1
Chr4,Chr4_supercontig_000001182,470123019,GL857901.1
Chr4,Chr4_supercontig_000001183,470145189,GL857902.1
Chr4,Chr4_supercontig_000001184,470177390,GL857903.1
Chr4,Chr4_supercontig_000001185,470200683,GL857904.1
Chr4,Chr4_supercontig_000001186,470206127,GL857905.1
Chr4,Chr4_supercontig_000001187,470211120,GL857906.1
Chr4,Chr4_supercontig_000001188,470224888,GL857907.1
Chr4,Chr4_supercontig_000001189,470244707,GL857908.1
Chr4,Chr4_supercontig_000001190,470249583,GL857909.1
Chr4,Chr4_supercontig_000001191,470253088,GL857910.1
Chr4,Chr4_supercontig_000001192,470254536,GL857911.1
Chr4,Chr4_supercontig_000001193,470283593,GL857912.1
Chr4,Chr4_supercontig_000001194,470303369,GL857913.1
Chr4,Chr4_supercontig_000001195,470321235,GL857914.1
Chr4,Chr4_supercontig_000001196,470324727,GL857915.1
Chr4,Chr4_supercontig_000001197,470343266,GL857916.1
Chr4,Chr4_supercontig_000001198,470357066,GL857917.1
Chr4,Chr4_supercontig_000001199,470420301,GL857918.1
Chr4,Chr4_supercontig_000001200,470424752,GL857919.1
Chr4,Chr4_supercontig_000001201,470441223,GL857920.1
Chr4,Chr4_supercontig_000001202,470447011,GL857921.1
Chr4,Chr4_supercontig_000001203,470449878,GL857922.1
Chr4,Chr4_supercontig_000001204,470461581,GL857923.1
Chr4,Chr4_supercontig_000001205,470470042,GL857924.1
Chr4,Chr4_supercontig_000001206,470473555,GL857925.1
Chr4,Chr4_supercontig_000001207,470476909,GL857926.1
Chr4,Chr4_supercontig_000001208,470478428,GL857927.1
Chr4,Chr4_supercontig_000001209,470495442,GL857928.1
Chr4,Chr4_supercontig_000001210,470517023,GL857929.1
Chr4,Chr4_supercontig_000001211,470524170,GL857930.1
Chr4,Chr4_supercontig_000001212,470541086,GL857931.1
Chr4,Chr4_supercontig_000001213,470562532,GL857932.1
Chr4,Chr4_supercontig_000001214,470567039,GL857933.1
Chr4,Chr4_supercontig_000001215,470571415,GL857934.1
Chr4,Chr4_supercontig_000001216,470578754,GL857935.1
Chr4,Chr4_supercontig_000001217,470580875,GL857936.1
Chr4,Chr4_supercontig_000001218,470585538,GL857937.1
Chr4,Chr4_supercontig_000001219,470587378,GL857938.1
Chr4,Chr4_supercontig_000001220,470592040,GL857939.1
Chr4,Chr4_supercontig_000001221,470593780,GL857940.1
Chr4,Chr4_supercontig_000001222,470595532,GL857941.1
Chr4,Chr4_supercontig_000001223,470598389,GL857942.1
Chr4,Chr4_supercontig_000001224,470600184,GL857943.1
Chr4,Chr4_supercontig_000001225,470602653,GL857944.1
Chr4,Chr4_supercontig_000001226,470604902,GL857945.1
Chr4,Chr4_supercontig_000001227,470606696,GL857946.1
Chr4,Chr4_supercontig_000001228,470608223,GL857947.1
Chr4,Chr4_supercontig_000001229,470609871,GL857948.1
Chr4,Chr4_supercontig_000001230,470611778,GL857949.1
Chr4,Chr4_supercontig_000001231,470613800,GL857950.1
Chr4,Chr4_supercontig_000001232,470615400,GL857951.1
Chr4,Chr4_supercontig_000001233,470617006,GL857952.1
Chr4,Chr4_supercontig_000001234,470618801,GL857953.1
Chr4,Chr4_supercontig_000001235,470630379,GL857954.1
Chr4,Chr4_supercontig_000001236,470632252,GL857955.1
Chr4,Chr4_supercontig_000001237,470635095,GL857956.1
Chr4,Chr4_supercontig_000001238,470636800,GL857957.1
Chr4,Chr4_supercontig_000001239,470638626,GL857958.1
Chr4,Chr4_supercontig_000001240,470640209,GL857959.1
Chr4,Chr4_supercontig_000001241,470641903,GL857960.1
Chr4,Chr4_supercontig_000001242,470645237,GL857961.1
Chr4,Chr4_supercontig_000001243,470646904,GL857962.1
Chr4,Chr4_supercontig_000001244,470649352,GL857963.1
Chr4,Chr4_supercontig_000001245,470651432,GL857964.1
Chr4,Chr4_supercontig_000001246,470653131,GL857965.1
Chr4,Chr4_supercontig_000001247,470655819,GL857966.1
Chr4,Chr4_supercontig_000001248,470657442,GL857967.1
Chr4,Chr4_supercontig_000001249,470659662,GL857968.1
Chr4,Chr4_supercontig_000001250,470662070,GL857969.1
Chr4,Chr4_supercontig_000001251,470663627,GL857970.1
Chr4,Chr4_supercontig_000001252,470665693,GL857971.1
Chr4,Chr4_supercontig_000001253,470667228,GL857972.1
Chr4,Chr4_supercontig_000001254,470669200,GL857973.1
Chr4,Chr4_supercontig_000001255,470674228,GL857974.1
Chr4,Chr4_supercontig_000001256,470676079,GL857975.1
Chr4,Chr4_supercontig_000001257,470677791,GL857976.1
Chr4,Chr4_supercontig_000001258,470679336,GL857977.1
Chr4,Chr4_supercontig_000001259,470689221,GL857978.1
Chr4,Chr4_supercontig_000001260,470692359,GL857979.1
Chr4,Chr4_supercontig_000001261,470697702,GL857980.1
Chr4,Chr4_supercontig_000001262,470699436,GL857981.1
Chr4,Chr4_supercontig_000001263,470701443,GL857982.1
Chr4,Chr4_supercontig_000001264,470703491,GL857983.1
Chr4,Chr4_supercontig_000001265,470706851,GL857984.1
Chr4,Chr4_supercontig_000001266,470708413,GL857985.1
Chr4,Chr4_supercontig_000001267,470710070,GL857986.1
Chr4,Chr4_supercontig_000001268,470711781,GL857987.1
Chr4,Chr4_supercontig_000001269,470714783,GL857988.1
Chr4,Chr4_supercontig_000001270,470716553,GL857989.1
Chr4,Chr4_supercontig_000001271,470718383,GL857990.1
Chr4,Chr4_supercontig_000001272,470720299,GL857991.1
Chr4,Chr4_supercontig_000001273,470722170,GL857992.1
Chr4,Chr4_supercontig_000001274,470724144,GL857993.1
Chr4,Chr4_supercontig_000001275,470726208,GL857994.1
Chr4,Chr4_supercontig_000001276,470727799,GL857995.1
Chr4,Chr4_supercontig_000001277,470729700,GL857996.1
Chr4,Chr4_supercontig_000001278,470731469,GL857997.1
Chr4,Chr4_supercontig_000001279,470733208,GL857998.1
Chr4,Chr4_supercontig_000001280,470734919,GL857999.1
Chr4,Chr4_supercontig_000001281,470736963,GL858000.1
Chr4,Chr4_supercontig_000001282,470741461,GL858001.1
Chr4,Chr4_supercontig_000001283,470743032,GL858002.1
Chr4,Chr4_supercontig_000001284,470744723,GL858003.1
Chr4,Chr4_supercontig_000001285,470747245,GL858004.1
Chr4,Chr4_supercontig_000001286,470749478,GL858005.1
Chr4,Chr4_supercontig_000001287,470751274,GL858006.1
Chr4,Chr4_supercontig_000001288,470752853,GL858007.1
Chr4,Chr4_supercontig_000001289,470754778,GL858008.1
Chr4,Chr4_supercontig_000001290,470756958,GL858009.1
Chr4,Chr4_supercontig_000001291,470759460,GL858010.1
Chr4,Chr4_supercontig_000001292,470762197,GL858011.1
Chr4,Chr4_supercontig_000001293,470764326,GL858012.1
Chr4,Chr4_supercontig_000001294,470766201,GL858013.1
Chr4,Chr4_supercontig_000001295,470767889,GL858014.1
Chr4,Chr4_supercontig_000001296,470769573,GL858015.1
Chr4,Chr4_supercontig_000001297,470771346,GL858016.1
Chr4,Chr4_supercontig_000001298,470772850,GL858017.1
Chr4,Chr4_supercontig_000001299,470781481,GL858018.1
Chr4,Chr4_supercontig_000001300,470785007,GL858019.1
Chr4,Chr4_supercontig_000001301,470787406,GL858020.1
Chr4,Chr4_supercontig_000001302,470789639,GL858021.1
Chr4,Chr4_supercontig_000001303,470791655,GL858022.1
Chr4,Chr4_supercontig_000001304,470793291,GL858023.1
Chr4,Chr4_supercontig_000001305,470797602,GL858024.1
Chr4,Chr4_supercontig_000001306,470799836,GL858025.1
Chr4,Chr4_supercontig_000001307,470801401,GL858026.1
Chr4,Chr4_supercontig_000001308,470803089,GL858027.1
Chr4,Chr4_supercontig_000001309,470804932,GL858028.1
Chr4,Chr4_supercontig_000001310,470807571,GL858029.1
Chr4,Chr4_supercontig_000001311,470809582,GL858030.1
Chr4,Chr4_supercontig_000001312,470811089,GL858031.1
Chr4,Chr4_supercontig_000001313,470812756,GL858032.1
Chr4,Chr4_supercontig_000001314,470817734,GL858033.1
Chr4,Chr4_supercontig_000001315,470819277,GL858034.1
Chr4,Chr4_supercontig_000001316,470821769,GL858035.1
Chr4,Chr4_supercontig_000001317,470823459,GL858036.1
Chr4,Chr4_supercontig_000001318,470826659,GL858037.1
Chr4,Chr4_supercontig_000001319,470828598,GL858038.1
Chr4,Chr4_supercontig_000001320,470831034,GL858039.1
Chr4,Chr4_supercontig_000001321,470832940,GL858040.1
Chr4,Chr4_supercontig_000001322,470834913,GL858041.1
Chr4,Chr4_supercontig_000001323,470836834,GL858042.1
Chr4,Chr4_supercontig_000001324,470841359,GL858043.1
Chr4,Chr4_supercontig_000001325,470843702,GL858044.1
Chr4,Chr4_supercontig_000001326,470846478,GL858045.1
Chr4,Chr4_supercontig_000001327,470849305,GL858046.1
Chr4,Chr4_supercontig_000001328,470851444,GL858047.1
Chr4,Chr4_supercontig_000001329,470854457,GL858048.1
Chr4,Chr4_supercontig_000001330,470858140,GL858049.1
Chr4,Chr4_supercontig_000001331,470859671,GL858050.1
Chr4,Chr4_supercontig_000001332,470866140,GL858051.1
Chr4,Chr4_supercontig_000001333,470869002,GL858052.1
Chr4,Chr4_supercontig_000001334,470871224,GL858053.1
Chr4,Chr4_supercontig_000001335,470876950,GL858054.1
Chr4,Chr4_supercontig_000001336,470878786,GL858055.1
Chr4,Chr4_supercontig_000001337,470884030,GL858056.1
Chr4,Chr4_supercontig_000001338,470887849,GL858057.1
Chr4,Chr4_supercontig_000001339,470895898,GL858058.1
Chr4,Chr4_supercontig_000001340,470899140,GL858059.1
Chr4,Chr4_supercontig_000001341,470901158,GL858060.1
Chr4,Chr4_supercontig_000001342,470908277,GL858061.1
Chr4,Chr4_supercontig_000001343,470909829,GL858062.1
Chr4,Chr4_supercontig_000001344,470911399,GL858063.1
Chr4,Chr4_supercontig_000001345,470913759,GL858064.1
Chr4,Chr4_supercontig_000001346,470926374,GL858065.1
Chr4,Chr4_supercontig_000001347,470928260,GL858066.1
Chr4,Chr4_supercontig_000001348,470933636,GL858067.1
Chr4,Chr4_supercontig_000001349,470935726,GL858068.1
Chr4,Chr4_supercontig_000001350,470938546,GL858069.1
Chr4,Chr4_supercontig_000001351,470940765,GL858070.1
Chr4,Chr4_supercontig_000001352,470942796,GL858071.1
Chr4,Chr4_supercontig_000001353,470945110,GL858072.1
Chr4,Chr4_supercontig_000001354,470946999,GL858073.1
Chr4,Chr4_supercontig_000001355,470948696,GL858074.1
Chr4,Chr4_supercontig_000001356,470950413,GL858075.1
Chr4,Chr4_supercontig_000001357,470951968,GL858076.1
Chr4,Chr4_supercontig_000001358,470954358,GL858077.1
Chr4,Chr4_supercontig_000001359,470956594,GL858078.1
Chr4,Chr4_supercontig_000001360,470960756,GL858079.1
Chr4,Chr4_supercontig_000001361,470963416,GL858080.1
Chr4,Chr4_supercontig_000001362,470965075,GL858081.1
Chr4,Chr4_supercontig_000001363,470968059,GL858082.1
Chr4,Chr4_supercontig_000001364,470969836,GL858083.1
Chr4,Chr4_supercontig_000001365,470972009,GL858084.1
Chr4,Chr4_supercontig_000001366,470974149,GL858085.1
Chr4,Chr4_supercontig_000001367,470975683,GL858086.1
Chr4,Chr4_supercontig_000001368,470992828,GL858087.1
Chr4,Chr4_supercontig_000001369,470995827,GL858088.1
Chr4,Chr4_supercontig_000001370,470998923,GL858089.1
Chr4,Chr4_supercontig_000001371,471002697,GL858090.1
Chr4,Chr4_supercontig_000001372,471004277,GL858091.1
Chr4,Chr4_supercontig_000001373,471005903,GL858092.1
Chr4,Chr4_supercontig_000001374,471007995,GL858093.1
Chr4,Chr4_supercontig_000001375,471009751,GL858094.1
Chr4,Chr4_supercontig_000001376,471024174,GL858095.1
Chr4,Chr4_supercontig_000001377,471026827,GL858096.1
Chr4,Chr4_supercontig_000001378,471028613,GL858097.1
Chr4,Chr4_supercontig_000001379,471052518,GL858098.1
Chr4,Chr4_supercontig_000001380,471054188,GL858099.1
Chr4,Chr4_supercontig_000001381,471055796,GL858100.1
Chr4,Chr4_supercontig_000001382,471057771,GL858101.1
Chr4,Chr4_supercontig_000001383,471060420,GL858102.1
Chr4,Chr4_supercontig_000001384,471062242,GL858103.1
Chr4,Chr4_supercontig_000001385,471067125,GL858104.1
Chr4,Chr4_supercontig_000001386,471069876,GL858105.1
Chr4,Chr4_supercontig_000001387,471071617,GL858106.1
Chr4,Chr4_supercontig_000001388,471074242,GL858107.1
Chr4,Chr4_supercontig_000001389,471076150,GL858108.1
Chr4,Chr4_supercontig_000001390,471078052,GL858109.1
Chr4,Chr4_supercontig_000001391,471079733,GL858110.1
Chr4,Chr4_supercontig_000001392,471081339,GL858111.1
Chr4,Chr4_supercontig_000001393,471083854,GL858112.1
Chr4,Chr4_supercontig_000001394,471087773,GL858113.1
Chr4,Chr4_supercontig_000001395,471089648,GL858114.1
Chr4,Chr4_supercontig_000001396,471091526,GL858115.1
Chr4,Chr4_supercontig_000001397,471093158,GL858116.1
Chr4,Chr4_supercontig_000001398,471096541,GL858117.1
Chr4,Chr4_supercontig_000001399,471101275,GL858118.1
Chr4,Chr4_supercontig_000001400,471104058,GL858119.1
Chr4,Chr4_supercontig_000001401,471106442,GL858120.1
Chr4,Chr4_supercontig_000001402,471108503,GL858121.1
Chr4,Chr4_supercontig_000001403,471112943,GL858122.1
Chr4,Chr4_supercontig_000001404,471114796,GL858123.1
Chr4,Chr4_supercontig_000001405,471116473,GL858124.1
Chr4,Chr4_supercontig_000001406,471119883,GL858125.1
Chr4,Chr4_supercontig_000001407,471122105,GL858126.1
Chr4,Chr4_supercontig_000001408,471126811,GL858127.1
Chr4,Chr4_supercontig_000001409,471128431,GL858128.1
Chr4,Chr4_supercontig_000001410,471129982,GL858129.1
Chr4,Chr4_supercontig_000001411,471132262,GL858130.1
Chr4,Chr4_supercontig_000001412,471134842,GL858131.1
Chr4,Chr4_supercontig_000001413,471142912,GL858132.1
Chr4,Chr4_supercontig_000001414,471146047,GL858133.1
Chr4,Chr4_supercontig_000001415,471148109,GL858134.1
Chr4,Chr4_supercontig_000001416,471153049,GL858135.1
Chr4,Chr4_supercontig_000001417,471155211,GL858136.1
Chr4,Chr4_supercontig_000001418,471156840,GL858137.1
Chr4,Chr4_supercontig_000001419,471160735,GL858138.1
Chr4,Chr4_supercontig_000001420,471162836,GL858139.1
Chr4,Chr4_supercontig_000001421,471168578,GL858140.1
Chr4,Chr4_supercontig_000001422,471183608,GL858141.1
Chr4,Chr4_supercontig_000001423,471206594,GL858142.1
Chr4,Chr4_supercontig_000001424,471208489,GL858143.1
Chr4,Chr4_supercontig_000001425,471212364,GL858144.1
Chr4,Chr4_supercontig_000001426,471215109,GL858145.1
Chr4,Chr4_supercontig_000001427,471232472,GL858146.1
Chr4,Chr4_supercontig_000001428,471234335,GL858147.1
Chr4,Chr4_supercontig_000001429,471237301,GL858148.1
Chr4,Chr4_supercontig_000001430,471240096,GL858149.1
Chr4,Chr4_supercontig_000001431,471241754,GL858150.1
Chr4,Chr4_supercontig_000001432,471246778,GL858151.1
Chr4,Chr4_supercontig_000001433,471249859,GL858152.1
Chr4,Chr4_supercontig_000001434,471251842,GL858153.1
Chr4,Chr4_supercontig_000001435,471253909,GL858154.1
Chr4,Chr4_supercontig_000001436,471257254,GL858155.1
Chr4,Chr4_supercontig_000001437,471259679,GL858156.1
Chr4,Chr4_supercontig_000001438,471261253,GL858157.1
Chr4,Chr4_supercontig_000001439,471263180,GL858158.1
Chr4,Chr4_supercontig_000001440,471267485,GL858159.1
Chr4,Chr4_supercontig_000001441,471270178,GL858160.1
Chr4,Chr4_supercontig_000001442,471272265,GL858161.1
Chr4,Chr4_supercontig_000001443,471275835,GL858162.1
Chr4,Chr4_supercontig_000001444,471277752,GL858163.1
Chr4,Chr4_supercontig_000001445,471281163,GL858164.1
Chr4,Chr4_supercontig_000001446,471283273,GL858165.1
Chr4,Chr4_supercontig_000001447,471285766,GL858166.1
Chr4,Chr4_supercontig_000001448,471288172,GL858167.1
Chr4,Chr4_supercontig_000001449,471290006,GL858168.1
Chr4,Chr4_supercontig_000001450,471291970,GL858169.1
Chr4,Chr4_supercontig_000001451,471295994,GL858170.1
Chr4,Chr4_supercontig_000001452,471302359,GL858171.1
Chr4,Chr4_supercontig_000001453,471305367,GL858172.1
Chr4,Chr4_supercontig_000001454,471308239,GL858173.1
Chr4,Chr4_supercontig_000001455,471310909,GL858174.1
Chr4,Chr4_supercontig_000001456,471313037,GL858175.1
Chr4,Chr4_supercontig_000001457,471314710,GL858176.1
Chr4,Chr4_supercontig_000001458,471316364,GL858177.1
Chr4,Chr4_supercontig_000001459,471318913,GL858178.1
Chr4,Chr4_supercontig_000001460,471321026,GL858179.1
Chr4,Chr4_supercontig_000001461,471322764,GL858180.1
Chr4,Chr4_supercontig_000001462,471324984,GL858181.1
Chr4,Chr4_supercontig_000001463,471326977,GL858182.1
Chr4,Chr4_supercontig_000001464,471330801,GL858183.1
Chr4,Chr4_supercontig_000001465,471338731,GL858184.1
Chr4,Chr4_supercontig_000001466,471340748,GL858185.1
Chr4,Chr4_supercontig_000001467,471342814,GL858186.1
Chr4,Chr4_supercontig_000001468,471348029,GL858187.1
Chr4,Chr4_supercontig_000001469,471355711,GL858188.1
Chr4,Chr4_supercontig_000001470,471359919,GL858189.1
Chr4,Chr4_supercontig_000001471,471393345,GL858190.1
Chr4,Chr4_supercontig_000001472,471398252,GL858191.1
Chr4,Chr4_supercontig_000001473,471399811,GL858192.1
Chr4,Chr4_supercontig_000001474,471401448,GL858193.1
Chr4,Chr4_supercontig_000001475,471406339,GL858194.1
Chr4,Chr4_supercontig_000001476,471408239,GL858195.1
Chr4,Chr4_supercontig_000001477,471411176,GL858196.1
Chr4,Chr4_supercontig_000001478,471418989,GL858197.1
Chr4,Chr4_supercontig_000001479,471421780,GL858198.1
Chr4,Chr4_supercontig_000001480,471423346,GL858199.1
Chr4,Chr4_supercontig_000001481,471426207,GL858200.1
Chr4,Chr4_supercontig_000001482,471429973,GL858201.1
Chr4,Chr4_supercontig_000001483,471431534,GL858202.1
Chr4,Chr4_supercontig_000001484,471433194,GL858203.1
Chr4,Chr4_supercontig_000001485,471435822,GL858204.1
Chr4,Chr4_supercontig_000001486,471437922,GL858205.1
Chr4,Chr4_supercontig_000001487,471441596,GL858206.1
Chr4,Chr4_supercontig_000001488,471444188,GL858207.1
Chr4,Chr4_supercontig_000001489,471446673,GL858208.1
Chr4,Chr4_supercontig_000001490,471448382,GL858209.1
Chr4,Chr4_supercontig_000001491,471450522,GL858210.1
Chr4,Chr4_supercontig_000001492,471453597,GL858211.1
Chr4,Chr4_supercontig_000001493,471463580,GL858212.1
Chr4,Chr4_supercontig_000001494,471467231,GL858213.1
Chr4,Chr4_supercontig_000001495,471468994,GL858214.1
Chr4,Chr4_supercontig_000001496,471479679,GL858215.1
Chr4,Chr4_supercontig_000001497,471483518,GL858216.1
Chr4,Chr4_supercontig_000001498,471491131,GL858217.1
Chr4,Chr4_supercontig_000001499,471493623,GL858218.1
Chr4,Chr4_supercontig_000001500,471502998,GL858219.1
Chr4,Chr4_supercontig_000001501,471520487,GL858220.1
Chr4,Chr4_supercontig_000001502,471522367,GL858221.1
Chr4,Chr4_supercontig_000001503,471536542,GL858222.1
Chr4,Chr4_supercontig_000001504,471538260,GL858223.1
Chr4,Chr4_supercontig_000001505,471539822,GL858224.1
Chr4,Chr4_supercontig_000001506,471541624,GL858225.1
Chr4,Chr4_supercontig_000001507,471543563,GL858226.1
Chr4,Chr4_supercontig_000001508,471545376,GL858227.1
Chr4,Chr4_supercontig_000001509,471549356,GL858228.1
Chr4,Chr4_supercontig_000001510,471552207,GL858229.1
Chr4,Chr4_supercontig_000001511,471553869,GL858230.1
Chr4,Chr4_supercontig_000001512,471555655,GL858231.1
Chr4,Chr4_supercontig_000001513,471557180,GL858232.1
Chr4,Chr4_supercontig_000001514,471558879,GL858233.1
Chr4,Chr4_supercontig_000001515,471561412,GL858234.1
Chr4,Chr4_supercontig_000001516,471563421,GL858235.1
Chr4,Chr4_supercontig_000001517,471565340,GL858236.1
Chr4,Chr4_supercontig_000001518,471568166,GL858237.1
Chr4,Chr4_supercontig_000001519,471569683,GL858238.1
Chr4,Chr4_supercontig_000001520,471572334,GL858239.1
Chr4,Chr4_supercontig_000001521,471575343,GL858240.1
Chr4,Chr4_supercontig_000001522,471577434,GL858241.1
Chr4,Chr4_supercontig_000001523,471579017,GL858242.1
Chr4,Chr4_supercontig_000001524,471581175,GL858243.1
Chr4,Chr4_supercontig_000001525,471582698,GL858244.1
Chr4,Chr4_supercontig_000001526,471588204,GL858245.1
Chr4,Chr4_supercontig_000001527,471589927,GL858246.1
Chr4,Chr4_supercontig_000001528,471591580,GL858247.1
Chr4,Chr4_supercontig_000001529,471594748,GL858248.1
Chr4,Chr4_supercontig_000001530,471597010,GL858249.1
Chr4,Chr4_supercontig_000001531,471600470,GL858250.1
Chr4,Chr4_supercontig_000001532,471602004,GL858251.1
Chr4,Chr4_supercontig_000001533,471604952,GL858252.1
Chr4,Chr4_supercontig_000001534,471606810,GL858253.1
Chr4,Chr4_supercontig_000001535,471608867,GL858254.1
Chr4,Chr4_supercontig_000001536,471610597,GL858255.1
Chr4,Chr4_supercontig_000001537,471612479,GL858256.1
Chr4,Chr4_supercontig_000001538,471614220,GL858257.1
